,estimated_diameter,name,neo_reference_id,absolute_magnitude_h,is_sentry_object,close_approach_day,close_approach_full,relative_velocity_kmh,miss_distance_lunar,miss_distance_astro,miss_distance_km,estimated_diameter_min,estimated_diameter_max,average_diameter,impact_strength
889,"{'kilometers': {'estimated_diameter_min': 0.0483676488, 'estimated_diameter_max': 0.1081533507}, 'meters': {'estimated_diameter_min': 48.3676488219, 'estimated_diameter_max': 108.1533506775}, 'miles': {'estimated_diameter_min': 0.0300542543, 'estimated_diameter_max': 0.0672033557}, 'feet': {'estimated_diameter_min': 158.6865169607, 'estimated_diameter_max': 354.8338390368}}",(2015 PK9),3725152,23.7,False,2019-02-25,2019-Feb-25 14:44,25142.926506589,100.9465813811,0.2595027799,38821063.132118813,48.3676488219,108.1533506775,78.2604997497,1967697.993575634
890,"{'kilometers': {'estimated_diameter_min': 0.0253837029, 'estimated_diameter_max': 0.0567596853}, 'meters': {'estimated_diameter_min': 25.3837029364, 'estimated_diameter_max': 56.7596852866}, 'miles': {'estimated_diameter_min': 0.0157726969, 'estimated_diameter_max': 0.0352688224}, 'feet': {'estimated_diameter_min': 83.279867942, 'estimated_diameter_max': 186.2194458756}}",(2018 VB7),3836179,25.1,False,2019-02-25,2019-Feb-25 02:04,19624.5283602712,108.5839218162,0.2791360458,41758157.891902446,25.3837029364,56.7596852866,41.0716941115,806012.6258955154
891,"{'kilometers': {'estimated_diameter_min': 0.0211132445, 'estimated_diameter_max': 0.0472106499}, 'meters': {'estimated_diameter_min': 21.113244479, 'estimated_diameter_max': 47.2106498806}, 'miles': {'estimated_diameter_min': 0.0131191578, 'estimated_diameter_max': 0.0293353287}, 'feet': {'estimated_diameter_min': 69.2691770164, 'estimated_diameter_max': 154.8905885541}}",(2019 CJ),3838085,25.5,False,2019-02-25,2019-Feb-25 15:13,17320.4513480777,7.391937101,0.019002409,2842719.91126883,21.113244479,47.2106498806,34.1619471798,591700.344083326
892,"{'kilometers': {'estimated_diameter_min': 0.0278326768, 'estimated_diameter_max': 0.0622357573}, 'meters': {'estimated_diameter_min': 27.8326768072, 'estimated_diameter_max': 62.2357573367}, 'miles': {'estimated_diameter_min': 0.0172944182, 'estimated_diameter_max': 0.0386714948}, 'feet': {'estimated_diameter_min': 91.3145593761, 'estimated_diameter_max': 204.1855621004}}",(2019 DB1),3838851,24.9,False,2019-02-25,2019-Feb-25 03:27,80895.9335573462,12.1531138431,0.0312419379,4673727.364512273,27.8326768072,62.2357573367,45.034217071949996,3643085.032059573
893,"{'kilometers': {'estimated_diameter_min': 0.058150704, 'estimated_diameter_max': 0.130028927}, 'meters': {'estimated_diameter_min': 58.1507039646, 'estimated_diameter_max': 130.0289270043}, 'miles': {'estimated_diameter_min': 0.0361331611, 'estimated_diameter_max': 0.0807962044}, 'feet': {'estimated_diameter_min': 190.7831555951, 'estimated_diameter_max': 426.6041048727}}",(2020 HG9),54016914,23.3,False,2019-02-25,2019-Feb-25 18:03,83965.8520983481,142.4479160684,0.3661900156,54781246.349026772,58.1507039646,130.0289270043,94.08981548444999,7900331.53092819
894,"{'kilometers': {'estimated_diameter_min': 0.1394938229, 'estimated_diameter_max': 0.3119176705}, 'meters': {'estimated_diameter_min': 139.4938229344, 'estimated_diameter_max': 311.9176705226}, 'miles': {'estimated_diameter_min': 0.0866774163, 'estimated_diameter_max': 0.1938165949}, 'feet': {'estimated_diameter_min': 457.6569140361, 'estimated_diameter_max': 1023.3519701574}}",455659 (2005 BO1),2455659,21.4,False,2019-02-24,2019-Feb-24 21:37,78922.6932520822,146.5744192381,0.3767979929,56368177.158115123,139.4938229344,311.9176705226,225.7057467285,17813305.414285563
895,"{'kilometers': {'estimated_diameter_min': 0.1133848361, 'estimated_diameter_max': 0.2535362011}, 'meters': {'estimated_diameter_min': 113.3848360975, 'estimated_diameter_max': 253.5362011316}, 'miles': {'estimated_diameter_min': 0.070454049, 'estimated_diameter_max': 0.1575400428}, 'feet': {'estimated_diameter_min': 371.997505662, 'estimated_diameter_max': 831.8117101206}}",488490 (2000 AF205),2488490,21.85,False,2019-02-24,2019-Feb-24 00:01,28433.2144428458,126.3625936247,0.3248395723,48595308.107791001,113.3848360975,253.5362011316,183.46051861454998,5216372.267563203
896,"{'kilometers': {'estimated_diameter_min': 0.1058168859, 'estimated_diameter_max': 0.2366137501}, 'meters': {'estimated_diameter_min': 105.8168859331, 'estimated_diameter_max': 236.6137501138}, 'miles': {'estimated_diameter_min': 0.0657515442, 'estimated_diameter_max': 0.1470249225}, 'feet': {'estimated_diameter_min': 347.1682720448, 'estimated_diameter_max': 776.2918559233}}",(2005 UU3),3297230,22.0,False,2019-02-24,2019-Feb-24 09:19,53548.3069486499,140.4491461544,0.3610517896,54012578.683848152,105.8168859331,236.6137501138,171.21531802344998,9168290.403830409
897,"{'kilometers': {'estimated_diameter_min': 0.04411182, 'estimated_diameter_max': 0.0986370281}, 'meters': {'estimated_diameter_min': 44.1118199997, 'estimated_diameter_max': 98.6370281305}, 'miles': {'estimated_diameter_min': 0.0274098057, 'estimated_diameter_max': 0.0612901888}, 'feet': {'estimated_diameter_min': 144.7238235278, 'estimated_diameter_max': 323.6123073718}}",(2008 CQ116),3402618,23.9,False,2019-02-24,2019-Feb-24 15:11,82194.9049621055,185.0863894041,0.4758004869,71178739.385202903,44.1118199997,98.6370281305,71.3744240651,5866614.00275591
898,"{'kilometers': {'estimated_diameter_min': 0.1529519353, 'estimated_diameter_max': 0.3420109247}, 'meters': {'estimated_diameter_min': 152.9519353442, 'estimated_diameter_max': 342.0109247198}, 'miles': {'estimated_diameter_min': 0.095039897, 'estimated_diameter_max': 0.2125156703}, 'feet': {'estimated_diameter_min': 501.8108275547, 'estimated_diameter_max': 1122.0831222578}}",(2008 EM7),3405085,21.2,False,2019-02-24,2019-Feb-24 22:56,60436.6135842568,150.6205378918,0.3871993262,57924194.464955194,152.9519353442,342.0109247198,247.481430032,14956939.556123268
899,"{'kilometers': {'estimated_diameter_min': 0.0305179233, 'estimated_diameter_max': 0.0682401509}, 'meters': {'estimated_diameter_min': 30.5179232594, 'estimated_diameter_max': 68.2401509401}, 'miles': {'estimated_diameter_min': 0.0189629525, 'estimated_diameter_max': 0.0424024508}, 'feet': {'estimated_diameter_min': 100.1244233463, 'estimated_diameter_max': 223.8850168104}}",(2015 LJ),3720918,24.7,False,2019-02-24,2019-Feb-24 06:17,22440.0262385136,148.9198960607,0.3828274963,57270178.023912881,30.5179232594,68.2401509401,49.37903709974999,1108066.8881509264
900,"{'kilometers': {'estimated_diameter_min': 0.1160259082, 'estimated_diameter_max': 0.2594418179}, 'meters': {'estimated_diameter_min': 116.0259082094, 'estimated_diameter_max': 259.4418179074}, 'miles': {'estimated_diameter_min': 0.0720951346, 'estimated_diameter_max': 0.1612096218}, 'feet': {'estimated_diameter_min': 380.6624406898, 'estimated_diameter_max': 851.1870938635}}",(2018 XU6),3836961,21.8,False,2019-02-24,2019-Feb-24 17:14,14723.9437884648,60.9646867622,0.1567215598,23445211.529157626,116.0259082094,259.4418179074,187.7338630584,2764182.84686323
901,"{'kilometers': {'estimated_diameter_min': 0.0840533402, 'estimated_diameter_max': 0.1879489824}, 'meters': {'estimated_diameter_min': 84.0533402073, 'estimated_diameter_max': 187.9489824394}, 'miles': {'estimated_diameter_min': 0.0522283081, 'estimated_diameter_max': 0.1167860472}, 'feet': {'estimated_diameter_min': 275.7655606856, 'estimated_diameter_max': 616.6305395464}}",(2019 BF1),3837953,22.5,False,2019-02-24,2019-Feb-24 03:21,32866.7025925859,11.1697704681,0.0287140629,4295562.648886023,84.0533402073,187.9489824394,136.00116132335,4469909.721460841
902,"{'kilometers': {'estimated_diameter_min': 0.0253837029, 'estimated_diameter_max': 0.0567596853}, 'meters': {'estimated_diameter_min': 25.3837029364, 'estimated_diameter_max': 56.7596852866}, 'miles': {'estimated_diameter_min': 0.0157726969, 'estimated_diameter_max': 0.0352688224}, 'feet': {'estimated_diameter_min': 83.279867942, 'estimated_diameter_max': 186.2194458756}}",(2019 CK1),3838120,25.1,False,2019-02-24,2019-Feb-24 13:16,36807.1227004133,16.3890166498,0.0421311482,6302730.031374334,25.3837029364,56.7596852866,41.0716941115,1511730.8846758232
903,"{'kilometers': {'estimated_diameter_min': 0.0160160338, 'estimated_diameter_max': 0.0358129403}, 'meters': {'estimated_diameter_min': 16.0160337979, 'estimated_diameter_max': 35.8129403019}, 'miles': {'estimated_diameter_min': 0.0099518989, 'estimated_diameter_max': 0.0222531225}, 'feet': {'estimated_diameter_min': 52.5460443254, 'estimated_diameter_max': 117.4965270602}}",(2019 DB),3838823,26.1,False,2019-02-24,2019-Feb-24 18:09,24038.5330042966,2.5502306681,0.0065558629,980743.125852023,16.0160337979,35.8129403019,25.9144870499,622946.252238438
904,"{'kilometers': {'estimated_diameter_min': 0.3503926411, 'estimated_diameter_max': 0.7835017643}, 'meters': {'estimated_diameter_min': 350.3926411083, 'estimated_diameter_max': 783.5017643338}, 'miles': {'estimated_diameter_min': 0.2177238258, 'estimated_diameter_max': 0.4868452748}, 'feet': {'estimated_diameter_min': 1149.5821926537, 'estimated_diameter_max': 2570.543928497}}",(2019 EQ),3838891,19.4,False,2019-02-24,2019-Feb-24 04:17,93886.2747276898,89.3310268325,0.2296427425,34354065.138958475,350.3926411083,783.5017643338,566.94720272105,53228560.83076374
905,"{'kilometers': {'estimated_diameter_min': 0.0101054342, 'estimated_diameter_max': 0.0225964377}, 'meters': {'estimated_diameter_min': 10.1054341542, 'estimated_diameter_max': 22.5964377109}, 'miles': {'estimated_diameter_min': 0.0062792237, 'estimated_diameter_max': 0.0140407711}, 'feet': {'estimated_diameter_min': 33.1543125905, 'estimated_diameter_max': 74.1352966996}}",(2019 ER),3838892,27.1,False,2019-02-24,2019-Feb-24 18:55,26102.7991057864,5.1923942897,0.0133480573,1996840.940717951,10.1054341542,22.5964377109,16.350935932549998,426805.1958389368
906,"{'kilometers': {'estimated_diameter_min': 0.0530340723, 'estimated_diameter_max': 0.1185877909}, 'meters': {'estimated_diameter_min': 53.0340723319, 'estimated_diameter_max': 118.5877908577}, 'miles': {'estimated_diameter_min': 0.0329538346, 'estimated_diameter_max': 0.0736870142}, 'feet': {'estimated_diameter_min': 173.9963058693, 'estimated_diameter_max': 389.0675677576}}",(2019 FM1),3840712,23.5,False,2019-02-24,2019-Feb-24 12:57,26192.1340519681,49.9364420018,0.1283713162,19204075.472616494,53.0340723319,118.5877908577,85.8109315948,2247571.4234552663
907,"{'kilometers': {'estimated_diameter_min': 0.0814619828, 'estimated_diameter_max': 0.1821545311}, 'meters': {'estimated_diameter_min': 81.4619827847, 'estimated_diameter_max': 182.1545310886}, 'miles': {'estimated_diameter_min': 0.0506181137, 'estimated_diameter_max': 0.1131855431}, 'feet': {'estimated_diameter_min': 267.2637315995, 'estimated_diameter_max': 597.6198717767}}",(2021 EB4),54131390,22.568,False,2019-02-24,2019-Feb-24 18:31,148437.7891578824,184.5527402209,0.4744286381,70973513.726760847,81.4619827847,182.1545310886,131.80825693665,19565326.252430443
908,"{'kilometers': {'estimated_diameter_min': 0.0334622374, 'estimated_diameter_max': 0.0748238376}, 'meters': {'estimated_diameter_min': 33.4622374455, 'estimated_diameter_max': 74.8238376074}, 'miles': {'estimated_diameter_min': 0.0207924639, 'estimated_diameter_max': 0.0464933628}, 'feet': {'estimated_diameter_min': 109.7842471007, 'estimated_diameter_max': 245.4850393757}}",(2006 DN),3323887,24.5,False,2019-02-23,2019-Feb-23 18:18,39290.5431150538,83.8255774018,0.2154899162,32236832.469998494,33.4622374455,74.8238376074,54.14303752645,2127309.3503129594
909,"{'kilometers': {'estimated_diameter_min': 0.1108038821, 'estimated_diameter_max': 0.2477650126}, 'meters': {'estimated_diameter_min': 110.8038821264, 'estimated_diameter_max': 247.7650126055}, 'miles': {'estimated_diameter_min': 0.068850319, 'estimated_diameter_max': 0.1539539936}, 'feet': {'estimated_diameter_min': 363.5298086356, 'estimated_diameter_max': 812.8773639568}}",(2012 DK31),3599866,21.9,False,2019-02-23,2019-Feb-23 00:38,85160.8549401674,102.4382981197,0.2633375273,39394733.175146851,110.8038821264,247.7650126055,179.28444736595,15268016.815159744
910,"{'kilometers': {'estimated_diameter_min': 0.02658, 'estimated_diameter_max': 0.0594346868}, 'meters': {'estimated_diameter_min': 26.58, 'estimated_diameter_max': 59.4346868419}, 'miles': {'estimated_diameter_min': 0.0165160412, 'estimated_diameter_max': 0.0369309908}, 'feet': {'estimated_diameter_min': 87.2047272, 'estimated_diameter_max': 194.9956979785}}",(2014 KG39),3672459,25.0,False,2019-02-23,2019-Feb-23 04:27,46618.4428620739,43.0055921635,0.1105542215,16538676.055908205,26.58,59.4346868419,43.00734342095,2004935.3819191474
911,"{'kilometers': {'estimated_diameter_min': 0.0146067964, 'estimated_diameter_max': 0.0326617897}, 'meters': {'estimated_diameter_min': 14.6067964271, 'estimated_diameter_max': 32.6617897446}, 'miles': {'estimated_diameter_min': 0.0090762397, 'estimated_diameter_max': 0.020295089}, 'feet': {'estimated_diameter_min': 47.92256199, 'estimated_diameter_max': 107.1581062656}}",(2019 CK5),3838269,26.3,False,2019-02-23,2019-Feb-23 08:33,32176.6247156358,13.3231660149,0.0342497841,5123694.749319867,14.6067964271,32.6617897446,23.63429308585,760471.7790427414
912,"{'kilometers': {'estimated_diameter_min': 0.02658, 'estimated_diameter_max': 0.0594346868}, 'meters': {'estimated_diameter_min': 26.58, 'estimated_diameter_max': 59.4346868419}, 'miles': {'estimated_diameter_min': 0.0165160412, 'estimated_diameter_max': 0.0369309908}, 'feet': {'estimated_diameter_min': 87.2047272, 'estimated_diameter_max': 194.9956979785}}",(2019 DP),3838837,25.0,False,2019-02-23,2019-Feb-23 18:42,31948.3186873138,2.8692988155,0.0073760895,1103447.278129365,26.58,59.4346868419,43.00734342095,1374012.3135072591
913,"{'kilometers': {'estimated_diameter_min': 0.0146067964, 'estimated_diameter_max': 0.0326617897}, 'meters': {'estimated_diameter_min': 14.6067964271, 'estimated_diameter_max': 32.6617897446}, 'miles': {'estimated_diameter_min': 0.0090762397, 'estimated_diameter_max': 0.020295089}, 'feet': {'estimated_diameter_min': 47.92256199, 'estimated_diameter_max': 107.1581062656}}",(2019 DK1),3838856,26.3,False,2019-02-23,2019-Feb-23 16:44,53752.8497787094,12.9377825868,0.0332590812,4975487.705677044,14.6067964271,32.6617897446,23.63429308585,1270410.6058696853
914,"{'kilometers': {'estimated_diameter_min': 0.0319561887, 'estimated_diameter_max': 0.0714562102}, 'meters': {'estimated_diameter_min': 31.9561886721, 'estimated_diameter_max': 71.4562101727}, 'miles': {'estimated_diameter_min': 0.0198566489, 'estimated_diameter_max': 0.0444008168}, 'feet': {'estimated_diameter_min': 104.8431420431, 'estimated_diameter_max': 234.436392583}}",(2019 EJ),3838877,24.6,False,2019-02-23,2019-Feb-23 05:13,25767.9574081923,11.1692510364,0.0287127276,4295362.890850212,31.9561886721,71.4562101727,51.7061994224,1332363.1444559004
915,"{'kilometers': {'estimated_diameter_min': 0.0699125232, 'estimated_diameter_max': 0.1563291544}, 'meters': {'estimated_diameter_min': 69.9125232246, 'estimated_diameter_max': 156.3291544087}, 'miles': {'estimated_diameter_min': 0.0434416145, 'estimated_diameter_max': 0.097138403}, 'feet': {'estimated_diameter_min': 229.3718026961, 'estimated_diameter_max': 512.8909429502}}",(2015 RO36),3727181,22.9,False,2019-02-22,2019-Feb-22 15:54,72067.2225491696,50.6616586307,0.1302356263,19482972.292595981,69.9125232246,156.3291544087,113.12083881665,8152304.665948258
916,"{'kilometers': {'estimated_diameter_min': 0.0319561887, 'estimated_diameter_max': 0.0714562102}, 'meters': {'estimated_diameter_min': 31.9561886721, 'estimated_diameter_max': 71.4562101727}, 'miles': {'estimated_diameter_min': 0.0198566489, 'estimated_diameter_max': 0.0444008168}, 'feet': {'estimated_diameter_min': 104.8431420431, 'estimated_diameter_max': 234.436392583}}",(2016 CX30),3742050,24.6,False,2019-02-22,2019-Feb-22 05:53,43403.9014759309,101.1021062263,0.2599025867,38880873.377810329,31.9561886721,71.4562101727,51.7061994224,2244250.7854246846
917,"{'kilometers': {'estimated_diameter_min': 0.0183888672, 'estimated_diameter_max': 0.0411187571}, 'meters': {'estimated_diameter_min': 18.388867207, 'estimated_diameter_max': 41.1187571041}, 'miles': {'estimated_diameter_min': 0.0114263088, 'estimated_diameter_max': 0.0255500032}, 'feet': {'estimated_diameter_min': 60.3309310875, 'estimated_diameter_max': 134.9040630575}}",(2016 CO246),3743897,25.8,False,2019-02-22,2019-Feb-22 15:56,19888.6213084086,15.7590086267,0.0405115903,6060447.619192661,18.388867207,41.1187571041,29.75381215555,591762.3024432586
918,"{'kilometers': {'estimated_diameter_min': 0.2210828104, 'estimated_diameter_max': 0.4943561926}, 'meters': {'estimated_diameter_min': 221.0828103591, 'estimated_diameter_max': 494.3561926196}, 'miles': {'estimated_diameter_min': 0.137374447, 'estimated_diameter_max': 0.3071786018}, 'feet': {'estimated_diameter_min': 725.3373275385, 'estimated_diameter_max': 1621.9035709942}}",(2017 BK123),3768606,20.4,False,2019-02-22,2019-Feb-22 05:27,124607.4236694709,153.924753217,0.395693453,59194897.74174511,221.0828103591,494.3561926196,357.71950148935,44574505.47691537
919,"{'kilometers': {'estimated_diameter_min': 0.040230458, 'estimated_diameter_max': 0.0899580388}, 'meters': {'estimated_diameter_min': 40.2304579834, 'estimated_diameter_max': 89.9580388169}, 'miles': {'estimated_diameter_min': 0.0249980399, 'estimated_diameter_max': 0.0558973165}, 'feet': {'estimated_diameter_min': 131.9896957704, 'estimated_diameter_max': 295.1379320721}}",(2019 AR13),3837918,24.1,False,2019-02-22,2019-Feb-22 09:28,16113.4567592874,22.5220704726,0.0578973534,8661320.747277258,40.2304579834,89.9580388169,65.09424840015001,1048893.3568741302
920,"{'kilometers': {'estimated_diameter_min': 0.0152951935, 'estimated_diameter_max': 0.0342010925}, 'meters': {'estimated_diameter_min': 15.2951935344, 'estimated_diameter_max': 34.201092472}, 'miles': {'estimated_diameter_min': 0.0095039897, 'estimated_diameter_max': 0.021251567}, 'feet': {'estimated_diameter_min': 50.1810827555, 'estimated_diameter_max': 112.2083122258}}",(2019 CP4),3838250,26.2,False,2019-02-22,2019-Feb-22 00:31,20465.0371885879,27.6043007792,0.0709622128,10615795.885366736,15.2951935344,34.201092472,24.7481430032,506471.6669089794
